x,y,label
66,43,1
66,44,2
66,45,2
66,46,3
66,47,2
66,48,3
66,49,2
66,50,2
66,51,3
66,52,2
66,53,3
66,54,2
66,55,3
66,56,2
66,57,2
66,58,2
66,59,3
66,60,3
66,61,2
66,62,2
66,63,2
66,64,2
66,65,1
66,66,2
66,67,2
66,68,2
66,69,2
67,0,2
67,1,2
67,2,2
67,3,2
67,4,2
67,5,2
67,6,2
67,7,2
67,8,2
67,9,3
67,10,3
67,11,2
67,12,2
67,13,3
67,14,2
67,15,3
67,16,2
67,17,3
67,18,2
67,19,3
67,20,2
67,21,2
67,22,3
67,23,2
67,24,2
67,25,3
67,26,2
67,27,3
67,28,2
67,29,3
67,30,2
67,31,2
67,32,3
67,33,3
67,34,2
67,35,3
67,36,2
67,37,3
67,38,2
67,39,2
67,40,3
67,41,2
67,42,1
67,43,2
67,44,3
67,45,2
67,46,2
67,47,3
67,48,2
67,49,3
67,50,2
67,51,2
67,52,3
67,53,2
67,54,3
67,55,2
67,56,3
67,57,2
67,58,2
67,59,3
67,60,2
67,61,2
67,62,2
67,63,2
67,64,2
67,65,2
67,66,2
67,67,2
67,68,2
67,69,2
68,0,2
68,1,2
68,2,2
68,3,2
68,4,2
68,5,2
68,6,2
68,7,2
68,8,2
68,9,2
68,10,3
68,11,3
68,12,2
68,13,2
68,14,3
68,15,2
68,16,3
68,17,2
68,18,3
68,19,2
68,20,3
68,21,2
68,22,2
68,23,3
68,24,2
68,25,3
68,26,2
68,27,2
68,28,3
68,29,2
68,30,3
68,31,2
68,32,2
68,33,2
68,34,3
68,35,2
68,36,2
68,37,3
68,38,2
68,39,3
68,40,2
68,41,3
68,42,2
68,43,2
68,44,3
68,45,2
68,46,3
68,47,2
68,48,3
68,49,2
68,50,3
68,51,2
68,52,3
68,53,2
68,54,3
68,55,2
68,56,2
68,57,2
68,58,3
68,59,3
68,60,2
68,61,2
68,62,2
68,63,1
68,64,2
68,65,2
68,66,2
68,67,2
68,68,2
68,69,2
69,0,2
69,1,2
69,2,2
69,3,2
69,4,2
69,5,1
69,6,2
69,7,2
69,8,2
69,9,2
69,10,2
69,11,3
69,12,3
69,13,2
69,14,2
69,15,3
69,16,2
69,17,3
69,18,2
69,19,3
69,20,2
69,21,3
69,22,2
69,23,3
69,24,2
69,25,3
69,26,2
69,27,3
69,28,2
69,29,2
69,30,3
69,31,2
69,32,3
69,33,2
69,34,3
69,35,2
69,36,3
69,37,2
69,38,3
69,39,2
69,40,2
69,41,3
69,42,2
69,43,3
69,44,2
69,45,2
69,46,2
69,47,3
69,48,2
69,49,3
69,50,2
69,51,3
69,52,2
69,53,3
69,54,2
69,55,2
69,56,2
69,57,3
69,58,3
69,59,2
69,60,2
69,61,2
69,62,2
69,63,2
69,64,2
69,65,2
69,66,2
69,67,2
69,68,2
69,69,2
70,0,2
70,1,2
70,2,2
70,3,2
70,4,2
70,5,2
70,6,2
70,7,2
70,8,2
70,9,2
70,10,2
70,11,3
70,12,3
70,13,2
70,14,2
70,15,2
70,16,3
70,17,2
70,18,3
70,19,2
70,20,3
70,21,2
70,22,3
70,23,2
70,24,3
70,25,2
70,26,2
70,27,3
70,28,2
70,29,3
70,30,2
70,31,3
70,32,2
70,33,3
70,34,2
70,35,2
70,36,3
70,37,2
70,38,2
70,39,3
70,40,2
70,41,2
70,42,3
70,43,2
70,44,3
70,45,3
70,46,2
70,47,2
70,48,3
70,49,2
70,50,3
70,51,2
70,52,2
70,53,3
70,54,2
70,55,2
70,56,3
70,57,3
70,58,2
70,59,2
70,60,2
70,61,2
70,62,2
70,63,2
70,64,2
70,65,2
70,66,2
70,67,2
70,68,2
70,69,2
71,0,2
71,1,2
71,2,2
71,3,2
71,4,2
71,5,2
71,6,2
71,7,2
71,8,2
71,9,2
71,10,2
71,11,2
71,12,3
71,13,3
71,14,2
71,15,2
71,16,2
71,17,3
71,18,2
71,19,3
71,20,2
71,21,3
71,22,2
71,23,3
71,24,2
71,25,3
71,26,2
71,27,2
71,28,3
71,29,2
71,30,2
71,31,2
71,32,3
71,33,2
71,34,3
71,35,2
71,36,3
71,37,2
71,38,3
71,39,2
71,40,3
71,41,2
71,42,2
71,43,3
71,44,2
71,45,2
71,46,3
71,47,2
71,48,3
71,49,2
71,50,3
71,51,2
71,52,3
71,53,2
71,54,2
71,55,3
71,56,3
71,57,3
71,58,2
71,59,2
71,60,2
71,61,2
71,62,2
71,63,2
71,64,2
71,65,2
71,66,2
71,67,1
71,68,2
71,69,2
72,0,2
72,1,2
72,2,2
72,3,2
72,4,2
72,5,2
72,6,2
72,7,2
72,8,1
72,9,2
72,10,2
72,11,2
72,12,2
72,13,3
72,14,3
72,15,3
72,16,2
72,17,2
72,18,3
72,19,2
72,20,3
72,21,2
72,22,3
72,23,2
72,24,2
72,25,3
72,26,2
72,27,3
72,28,2
72,29,3
72,30,3
72,31,2
72,32,2
72,33,3
72,34,2
72,35,3
72,36,2
72,37,3
72,38,2
72,39,3
72,40,2
72,41,3
72,42,2
72,43,3
72,44,2
72,45,3
72,46,2
72,47,3
72,48,2
72,49,3
72,50,2
72,51,3
72,52,2
72,53,2
72,54,3
72,55,3
72,56,2
72,57,2
72,58,2
72,59,2
72,60,1
72,61,2
72,62,2
72,63,2
72,64,2
72,65,1
72,66,2
72,67,2
72,68,2
72,69,2
73,0,2
73,1,2
73,2,2
73,3,2
73,4,2
73,5,2
73,6,1
73,7,2
73,8,2
73,9,2
73,10,2
73,11,2
73,12,2
73,13,2
73,14,3
73,15,3
73,16,2
73,17,2
73,18,2
73,19,3
73,20,2
73,21,3
73,22,2
73,23,3
73,24,2
73,25,3
73,26,2
73,27,3
73,28,2
73,29,2
73,30,3
73,31,2
73,32,3
73,33,2
73,34,3
73,35,2
73,36,3
73,37,2
73,38,3
73,39,2
73,40,2
73,41,3
73,42,2
73,43,2
73,44,3
73,45,2
73,46,3
73,47,2
73,48,3
73,49,2
73,50,3
73,51,2
73,52,2
73,53,2
73,54,3
73,55,3
73,56,2
73,57,2
73,58,2
73,59,2
73,60,2
73,61,2
73,62,2
73,63,2
73,64,2
73,65,2
73,66,2
73,67,2
73,68,2
73,69,2
74,0,2
74,1,2
74,2,2
74,3,2
74,4,2
74,5,2
74,6,2
74,7,2
74,8,2
74,9,2
74,10,2
74,11,2
74,12,2
74,13,2
74,14,2
74,15,3
74,16,3
74,17,2
74,18,2
74,19,2
74,20,3
74,21,2
74,22,3
74,23,2
74,24,3
74,25,2
74,26,2
74,27,2
74,28,3
74,29,2
74,30,3
74,31,2
74,32,3
74,33,2
74,34,3
74,35,2
74,36,3
74,37,2
74,38,2
74,39,3
74,40,2
74,41,3
74,42,2
74,43,3
74,44,2
74,45,3
74,46,2
74,47,3
74,48,2
74,49,2
74,50,2
74,51,2
74,52,3
74,53,3
74,54,3
74,55,2
74,56,2
74,57,2
74,58,2
74,59,2
74,60,2
74,61,2
74,62,2
74,63,2
74,64,2
74,65,2
74,66,2
74,67,2
74,68,2
74,69,2
75,0,2
75,1,2
75,2,2
75,3,2
75,4,2
75,5,2
75,6,2
75,7,2
75,8,2
75,9,2
75,10,2
75,11,2
75,12,2
75,13,2
75,14,2
75,15,2
75,16,3
75,17,3
75,18,2
75,19,2
75,20,2
75,21,3
75,22,2
75,23,2
75,24,3
75,25,2
75,26,3
75,27,2
75,28,3
75,29,2
75,30,3
75,31,2
75,32,3
75,33,2
75,34,3
75,35,2
75,36,2
75,37,3
75,38,2
75,39,3
75,40,2
75,41,2
75,42,3
75,43,2
75,44,3
75,45,2
75,46,2
75,47,2
75,48,3
75,49,2
75,50,3
75,51,2
75,52,3
75,53,3
75,54,2
75,55,2
75,56,2
75,57,2
75,58,2
75,59,2
75,60,2
75,61,2
75,62,2
75,63,1
75,64,2
75,65,2
75,66,2
75,67,2
75,68,2
75,69,2
76,0,2
76,1,2
76,2,2
76,3,2
76,4,2
76,5,2
76,6,2
76,7,2
76,8,2
76,9,2
76,10,2
76,11,2
76,12,1
76,13,2
76,14,2
76,15,2
76,16,2
76,17,3
76,18,3
76,19,3
76,20,2
76,21,2
76,22,3
76,23,2
76,24,3
76,25,2
76,26,3
76,27,2
76,28,3
76,29,2
76,30,3
76,31,3
76,32,2
76,33,3
76,34,2
76,35,3
76,36,3
76,37,2
76,38,3
76,39,2
76,40,3
76,41,2
76,42,3
76,43,2
76,44,3
76,45,2
76,46,3
76,47,2
76,48,2
76,49,2
76,50,3
76,51,3
76,52,3
76,53,2
76,54,2
76,55,2
76,56,2
76,57,2
76,58,2
76,59,1
76,60,2
76,61,2
76,62,2
76,63,2
76,64,2
76,65,2
76,66,2
76,67,2
76,68,2
76,69,2
77,0,2
77,1,2
77,2,2
77,3,2
77,4,2
77,5,2
77,6,2
77,7,2
77,8,2
77,9,2
77,10,1
77,11,2
77,12,2
77,13,2
77,14,2
77,15,2
77,16,2
77,17,2
77,18,3
77,19,3
77,20,3
77,21,2
77,22,2
77,23,2
77,24,2
77,25,3
77,26,2
77,27,3
77,28,2
77,29,3
77,30,2
77,31,2
77,32,3
77,33,2
77,34,3
77,35,2
77,36,3
77,37,2
77,38,3
77,39,2
77,40,3
77,41,2
77,42,3
77,43,2
77,44,3
77,45,2
77,46,2
77,47,3
77,48,2
77,49,3
77,50,3
77,51,2
77,52,2
77,53,2
77,54,2
77,55,2
77,56,2
77,57,2
77,58,2
77,59,2
77,60,2
77,61,2
77,62,2
77,63,2
77,64,2
77,65,2
77,66,2
77,67,2
77,68,2
77,69,2
78,0,2
78,1,2
78,2,2
78,3,2
78,4,2
78,5,2
78,6,1
78,7,2
78,8,2
78,9,2
78,10,2
78,11,2
78,12,2
78,13,2
78,14,2
78,15,2
78,16,2
78,17,2
78,18,2
78,19,2
78,20,3
78,21,3
78,22,2
78,23,2
78,24,3
78,25,2
78,26,2
78,27,3
78,28,2
78,29,3
78,30,2
78,31,2
78,32,2
78,33,3
78,34,2
78,35,3
78,36,2
78,37,3
78,38,2
78,39,3
78,40,2
78,41,3
78,42,2
78,43,2
78,44,2
78,45,8
78,46,2
78,47,2
78,48,3
78,49,3
78,50,2
78,51,2
78,52,2
78,53,2
78,54,2
78,55,2
78,56,2
78,57,2
78,58,2
78,59,2
78,60,2
78,61,2
78,62,2
78,63,2
78,64,2
78,65,2
78,66,2
78,67,2
78,68,2
78,69,2
79,0,2
79,1,2
79,2,2
79,3,2
79,4,2
79,5,2
79,6,2
79,7,2
79,8,2
79,9,2
79,10,2
79,11,2
79,12,2
79,13,2
79,14,2
79,15,2
79,16,2
79,17,2
79,18,2
79,19,2
79,20,2
79,21,3
79,22,3
79,23,2
79,24,2
79,25,2
79,26,2
79,27,2
79,28,3
79,29,2
79,30,3
79,31,2
79,32,3
79,33,2
79,34,3
79,35,2
79,36,3
79,37,2
79,38,3
79,39,2
79,40,3
79,41,2
79,42,3
79,43,2
79,44,2
79,45,2
79,46,8
79,47,8
79,48,2
79,49,2
79,50,2
79,51,2
79,52,2
79,53,2
79,54,2
79,55,1
79,56,2
79,57,2
79,58,2
79,59,2
79,60,2
79,61,2
79,62,2
79,63,2
79,64,2
79,65,2
79,66,2
79,67,2
79,68,2
79,69,2
80,0,2
80,1,2
80,2,2
80,3,2
80,4,2
80,5,2
80,6,2
80,7,2
80,8,2
80,9,2
80,10,2
80,11,2
80,12,2
80,13,2
80,14,2
80,15,1
80,16,2
80,17,2
80,18,2
80,19,2
80,20,2
80,21,2
80,22,2
80,23,1
80,24,1
80,25,1
80,26,3
80,27,2
80,28,2
80,29,2
80,30,2
80,31,2
80,32,2
80,33,3
80,34,2
80,35,3
80,36,2
80,37,2
80,38,2
80,39,2
80,40,2
80,41,2
80,42,2
80,43,3
80,44,3
80,45,8
80,46,8
80,47,2
80,48,2
80,49,2
80,50,2
80,51,2
80,52,2
80,53,2
80,54,2
80,55,2
80,56,2
80,57,2
80,58,2
80,59,1
80,60,2
80,61,2
80,62,2
80,63,2
80,64,2
80,65,2
80,66,2
80,67,2
80,68,2
80,69,2
81,0,2
81,1,2
81,2,2
81,3,2
81,4,2
81,5,2
81,6,2
81,7,2
81,8,2
81,9,2
81,10,1
81,11,2
81,12,2
81,13,2
81,14,2
81,15,2
81,16,2
81,17,2
81,18,2
81,19,2
81,20,2
81,21,2
81,22,2
81,23,2
81,24,2
81,25,2
81,26,3
81,27,3
81,28,3
81,29,3
81,30,3
81,31,3
81,32,3
81,33,2
81,34,3
81,35,2
81,36,3
81,37,3
81,38,3
81,39,3
81,40,3
81,41,3
81,42,3
81,43,3
81,44,2
81,45,2
81,46,2
81,47,2
81,48,2
81,49,2
81,50,2
81,51,2
81,52,2
81,53,2
81,54,2
81,55,2
81,56,2
81,57,2
81,58,2
81,59,2
81,60,2
81,61,2
81,62,2
81,63,2
81,64,2
81,65,2
81,66,2
81,67,2
81,68,2
81,69,2
82,0,2
82,1,2
82,2,2
82,3,2
82,4,2
82,5,2
82,6,2
82,7,2
82,8,2
82,9,2
82,10,2
82,11,2
82,12,2
82,13,2
82,14,2
82,15,2
82,16,2
82,17,2
82,18,2
82,19,2
82,20,2
82,21,2
82,22,2
82,23,2
82,24,2
82,25,2
82,26,2
82,27,2
82,28,2
82,29,2
82,30,3
82,31,2
82,32,3
82,33,3
82,34,3
82,35,3
82,36,2
82,37,3
82,38,2
82,39,1
82,40,2
82,41,2
82,42,2
82,43,2
82,44,2
82,45,2
82,46,2
82,47,2
82,48,2
82,49,2
82,50,2
82,51,2
82,52,1
82,53,2
82,54,2
82,55,2
82,56,2
82,57,2
82,58,2
82,59,2
82,60,2
82,61,2
82,62,2
82,63,2
82,64,2
82,65,2
82,66,2
82,67,2
82,68,2
82,69,2
83,0,2
83,1,2
83,2,2
83,3,2
83,4,2
83,5,2
83,6,2
83,7,2
83,8,2
83,9,2
83,10,2
83,11,2
83,12,2
83,13,2
83,14,2
83,15,2
83,16,2
83,17,2
83,18,2
83,19,2
83,20,2
83,21,2
83,22,2
83,23,2
83,24,2
83,25,2
83,26,2
83,27,2
83,28,2
83,29,2
83,30,2
83,31,2
83,32,2
83,33,2
83,34,2
83,35,2
83,36,2
83,37,2
83,38,2
83,39,2
83,40,2
83,41,2
83,42,2
83,43,2
83,44,2
83,45,2
83,46,2
83,47,2
83,48,2
83,49,2
83,50,2
83,51,2
83,52,2
83,53,2
83,54,2
83,55,2
83,56,2
83,57,2
83,58,2
83,59,2
83,60,2
83,61,2
83,62,2
83,63,2
83,64,2
83,65,2
83,66,2
83,67,2
83,68,2
83,69,2
